frame,z,y,x,z_um,y_um,x_um,tree_id,track_id
4,50,150,173,81.25,60.9375,70.28125,55,55
4,32,213,136,52.0,86.53125,55.25,53,53
4,16,199,73,26.0,80.84375,29.65625,42,42
4,44,185,150,71.5,75.15625,60.9375,58,58
4,25,83,150,40.625,33.71875,60.9375,81,81
4,54,247,188,87.75,100.34375,76.375,155,161
4,17,176,75,27.625,71.5,30.46875,69,69
4,19,231,81,30.875,93.84375,32.90625,27,27
4,56,26,218,91.0,10.5625,88.5625,54,54
4,53,220,182,86.125,89.375,73.9375,50,50
4,35,34,153,56.875,13.8125,62.15625,134,138
4,58,43,228,94.25,17.46875,92.625,24,24
4,45,47,179,73.125,19.09375,72.71875,34,124
4,47,116,175,76.375,47.125,71.09375,56,56
4,10,134,62,16.25,54.4375,25.1875,61,61
4,12,81,80,19.5,32.90625,32.5,52,52
4,32,175,114,52.0,71.09375,46.3125,64,64
4,25,65,144,40.625,26.40625,58.5,89,89
4,27,192,124,43.875,78.0,50.375,83,83
4,7,134,85,11.375,54.4375,34.53125,135,139
4,14,117,78,22.75,47.53125,31.6875,63,63
4,17,74,91,27.625,30.0625,36.96875,156,162
4,52,192,210,84.5,78.0,85.3125,45,45
4,25,234,122,40.625,95.0625,49.5625,145,149
4,35,225,167,56.875,91.40625,67.84375,71,163
4,29,126,113,47.125,51.1875,45.90625,73,73
4,12,6,130,19.5,2.4375,52.8125,157,164
4,30,150,137,48.75,60.9375,55.65625,123,125
4,41,224,171,66.625,91.0,69.46875,71,165
4,47,108,202,76.375,43.875,82.0625,57,57
4,14,34,117,22.75,13.8125,47.53125,66,66
4,11,212,63,17.875,86.125,25.59375,75,75
4,25,93,104,40.625,37.78125,42.25,72,72
4,23,165,125,37.375,67.03125,50.78125,78,78
4,54,93,223,87.75,37.78125,90.59375,136,140
4,36,177,150,58.5,71.90625,60.9375,80,80
4,16,175,99,26.0,71.09375,40.21875,68,68
4,7,58,103,11.375,23.5625,41.84375,137,141
4,10,84,114,16.25,34.125,46.3125,85,85
4,12,163,70,19.5,66.21875,28.4375,77,77
4,29,172,143,47.125,69.875,58.09375,95,95
4,16,107,111,26.0,43.46875,45.09375,70,70
4,52,133,219,84.5,54.03125,88.96875,76,76
4,34,193,167,55.25,78.40625,67.84375,88,88
4,43,116,186,69.875,47.125,75.5625,86,86
4,50,156,203,81.25,63.375,82.46875,82,82
4,43,150,190,69.875,60.9375,77.1875,138,142
4,57,217,218,92.625,88.15625,88.5625,146,152
4,27,127,139,43.875,51.59375,56.46875,91,91
4,37,210,154,60.125,85.3125,62.5625,96,96
4,19,21,144,30.875,8.53125,58.5,101,101
4,12,217,93,19.5,88.15625,37.78125,99,99
4,47,171,203,76.375,69.46875,82.46875,97,97
4,45,207,181,73.125,84.09375,73.53125,158,166
4,56,133,242,91.0,54.03125,98.3125,159,167
4,15,150,107,24.375,60.9375,43.46875,94,94
4,32,16,175,52.0,6.5,71.09375,115,127
4,24,138,166,39.0,56.0625,67.4375,113,113
4,37,75,183,60.125,30.46875,74.34375,160,168
4,18,64,122,29.25,26.0,49.5625,105,105
4,31,107,148,50.375,43.46875,60.125,161,169
4,26,43,161,42.25,17.46875,65.40625,102,170
4,25,35,160,40.625,14.21875,65.0,102,171
4,31,63,168,50.375,25.59375,68.25,103,103
4,51,48,239,82.875,19.5,97.09375,125,128
4,28,235,146,45.5,95.46875,59.3125,124,126
4,48,77,216,78.0,31.28125,87.75,107,107
4,19,188,120,30.875,76.375,48.75,109,109
4,56,178,224,91.0,72.3125,91.0,128,131
4,9,156,90,14.625,63.375,36.5625,139,143
4,43,66,209,69.875,26.8125,84.90625,148,154
4,16,40,149,26.0,16.25,60.53125,112,112
4,7,72,135,11.375,29.25,54.84375,141,145
4,10,178,124,16.25,72.3125,50.375,162,172
4,9,185,91,14.625,75.15625,36.96875,163,173
4,6,209,105,9.75,84.90625,42.65625,149,155
4,13,199,105,21.125,80.84375,42.65625,110,110
4,9,238,91,14.625,96.6875,36.96875,129,132
4,30,97,171,48.75,39.40625,69.46875,130,133
4,40,29,239,65.0,11.78125,97.09375,164,174
4,43,107,237,69.875,43.46875,96.28125,122,122
4,35,38,178,56.875,15.4375,72.3125,115,136
4,44,41,216,71.5,16.65625,87.75,165,175
4,52,250,238,84.5,101.5625,96.6875,151,157
4,20,214,113,32.5,86.9375,45.90625,166,176
4,37,165,202,60.125,67.03125,82.0625,114,114
4,38,149,171,61.75,60.53125,69.46875,119,119
4,16,243,108,26.0,98.71875,43.875,116,116
4,21,89,128,34.125,36.15625,52.0,167,177
4,50,20,236,81.25,8.125,95.875,143,147
4,27,63,194,43.875,25.59375,78.8125,117,117
5,45,11,189,73.125,4.46875,76.78125,0,0
5,27,193,99,43.875,78.40625,40.21875,2,2
5,58,67,217,94.25,27.21875,88.15625,14,14
5,29,163,104,47.125,66.21875,42.25,23,23
5,5,41,67,8.125,16.65625,27.21875,168,178
5,55,141,191,89.375,57.28125,77.59375,3,3
5,17,147,83,27.625,59.71875,33.71875,7,7
5,23,114,91,37.375,46.3125,36.96875,5,5
5,50,172,171,81.25,69.875,69.46875,8,8
5,42,101,154,68.25,41.03125,62.5625,6,6
5,14,18,95,22.75,7.3125,38.59375,4,4
5,39,51,150,63.375,20.71875,60.9375,17,17
5,54,111,190,87.75,45.09375,77.1875,1,1
5,13,238,65,21.125,96.6875,26.40625,12,12
5,29,63,120,47.125,25.59375,48.75,10,10
5,24,55,105,39.0,22.34375,42.65625,25,25
5,34,97,132,55.25,39.40625,53.625,13,13
5,58,197,198,94.25,80.03125,80.4375,9,150
5,25,31,118,40.625,12.59375,47.9375,41,41
5,7,107,65,11.375,43.46875,26.40625,144,148
5,47,220,157,76.375,89.375,63.78125,22,22
5,14,44,92,22.75,17.875,37.375,26,26
5,49,14,206,79.625,5.6875,83.6875,19,19
5,28,7,135,45.5,2.84375,54.84375,152,158
5,41,129,147,66.625,52.40625,59.71875,30,30
5,6,74,67,9.75,30.0625,27.21875,153,159
5,46,25,182,74.75,10.15625,73.9375,39,39
5,46,69,166,74.75,28.03125,67.4375,37,37
5,35,13,158,56.875,5.28125,64.1875,21,21
5,51,199,168,82.875,80.84375,68.25,16,16
5,40,232,131,65.0,94.25,53.21875,31,31
5,32,50,133,52.0,20.3125,54.03125,32,32
5,40,153,140,65.0,62.15625,56.875,20,20
5,38,128,160,61.75,52.0,65.0,38,38
5,9,175,57,14.625,71.09375,23.15625,133,137
5,52,47,203,84.5,19.09375,82.46875,34,123
5,6,223,55,9.75,90.59375,22.34375,154,160
5,39,206,132,63.375,83.6875,53.625,44,44
5,45,64,180,73.125,26.0,73.125,46,46
5,32,222,112,52.0,90.1875,45.5,33,33
5,33,219,138,53.625,88.96875,56.0625,53,53
5,39,80,150,63.375,32.5,60.9375,43,43
5,51,151,178,82.875,61.34375,72.3125,55,55
5,20,235,83,32.5,95.46875,33.71875,27,27
5,18,179,77,29.25,72.71875,31.28125,69,69
5,57,28,219,92.625,11.375,88.96875,54,54
5,18,203,74,29.25,82.46875,30.0625,42,42
5,11,139,62,17.875,56.46875,25.1875,61,61
5,45,187,153,73.125,75.96875,62.15625,58,58
5,54,221,185,87.75,89.78125,75.15625,50,50
5,19,77,92,30.875,31.28125,37.375,156,162
5,33,177,117,53.625,71.90625,47.53125,64,64
5,28,197,127,45.5,80.03125,51.59375,83,83
5,36,35,158,58.5,14.21875,64.1875,134,138
5,15,119,78,24.375,48.34375,31.6875,63,63
5,52,194,208,84.5,78.8125,84.5,45,45
5,46,46,181,74.75,18.6875,73.53125,34,124
5,14,36,116,22.75,14.625,47.125,66,66
5,7,138,86,11.375,56.0625,34.9375,135,139
5,13,83,82,21.125,33.71875,33.3125,52,52
5,25,235,122,40.625,95.46875,49.5625,145,149
5,54,96,229,87.75,39.0,93.03125,136,140
5,23,169,124,37.375,68.65625,50.375,78,78
5,11,214,64,17.875,86.9375,26.0,75,75
5,18,177,102,29.25,71.90625,41.4375,68,68
5,31,129,116,50.375,52.40625,47.125,73,73
5,49,109,206,79.625,44.28125,83.6875,57,57
5,50,157,206,81.25,63.78125,83.6875,82,82
5,37,182,151,60.125,73.9375,61.34375,80,80
5,41,228,172,66.625,92.625,69.875,71,165
5,44,114,190,71.5,46.3125,77.1875,86,86
5,35,193,168,56.875,78.40625,68.25,88,88
5,35,229,167,56.875,93.03125,67.84375,71,163
5,31,145,137,50.375,58.90625,55.65625,123,125
5,53,137,220,86.125,55.65625,89.375,76,76
5,29,174,144,47.125,70.6875,58.5,95,95
5,26,94,106,42.25,38.1875,43.0625,72,72
5,17,110,108,27.625,44.6875,43.875,70,70
5,13,9,131,21.125,3.65625,53.21875,157,164
5,11,87,111,17.875,35.34375,45.09375,85,85
5,26,62,146,42.25,25.1875,59.3125,89,89
5,9,60,104,14.625,24.375,42.25,137,141
5,23,85,146,37.375,34.53125,59.3125,81,81
5,13,165,73,21.125,67.03125,29.65625,77,77
5,44,152,190,71.5,61.75,77.1875,138,142
5,47,170,203,76.375,69.0625,82.46875,97,97
5,57,221,217,92.625,89.78125,88.15625,146,152
5,38,213,153,61.75,86.53125,62.15625,96,96
5,7,48,79,11.375,19.5,32.09375,169,179
5,13,219,91,21.125,88.96875,36.96875,99,99
5,5,199,78,8.125,80.84375,31.6875,170,180
5,56,135,244,91.0,54.84375,99.125,159,167
5,20,22,145,32.5,8.9375,58.90625,101,101
5,26,36,163,42.25,14.625,66.21875,102,171
5,28,122,138,45.5,49.5625,56.0625,91,91
5,6,94,98,9.75,38.1875,39.8125,171,181
5,32,16,174,52.0,6.5,70.6875,115,127
5,16,151,109,26.0,61.34375,44.28125,94,94
5,44,66,214,71.5,26.8125,86.9375,148,154
5,57,182,227,92.625,73.9375,92.21875,128,131
5,46,209,182,74.75,84.90625,73.9375,158,166
5,16,41,144,26.0,16.65625,58.5,112,112
5,19,66,122,30.875,26.8125,49.5625,105,105
5,5,119,99,8.125,48.34375,40.21875,172,182
5,23,125,118,37.375,50.78125,47.9375,173,183
5,23,140,162,37.375,56.875,65.8125,113,113
5,9,161,94,14.625,65.40625,38.1875,139,143
5,48,76,222,78.0,30.875,90.1875,107,107
5,29,238,145,47.125,96.6875,58.90625,124,126
5,31,62,169,50.375,25.1875,68.65625,103,103
5,11,239,94,17.875,97.09375,38.1875,129,132
5,33,108,157,53.625,43.875,63.78125,161,169
5,10,188,93,16.25,76.375,37.78125,163,173
5,52,48,242,84.5,19.5,98.3125,125,128
5,15,200,103,24.375,81.25,41.84375,110,110
5,52,231,198,84.5,93.84375,80.4375,174,184
5,13,186,128,21.125,75.5625,52.0,162,172
5,9,74,138,14.625,30.0625,56.0625,141,145
5,41,28,246,66.625,11.375,99.9375,164,174
5,45,40,218,73.125,16.25,88.5625,165,175
5,38,157,204,61.75,63.78125,82.875,114,114
5,36,43,179,58.5,17.46875,72.71875,115,136
5,29,89,172,47.125,36.15625,69.875,130,133
5,22,90,125,35.75,36.5625,50.78125,167,177
5,44,111,239,71.5,45.09375,97.09375,122,122
5,21,218,113,34.125,88.5625,45.90625,166,176
5,39,148,170,63.375,60.125,69.0625,119,119
5,17,248,106,27.625,100.75,43.0625,116,116
5,28,65,195,45.5,26.40625,79.21875,117,117
6,46,16,191,74.75,6.5,77.59375,0,0
6,28,196,97,45.5,79.625,39.40625,2,2
6,19,154,82,30.875,62.5625,33.3125,7,7
6,6,49,67,9.75,19.90625,27.21875,168,178
6,56,145,189,91.0,58.90625,76.78125,3,3
6,44,109,156,71.5,44.28125,63.375,6,6
6,31,169,105,50.375,68.65625,42.65625,23,23
6,24,118,91,39.0,47.9375,36.96875,5,5
6,55,116,193,89.375,47.125,78.40625,1,1
6,6,21,81,9.75,8.53125,32.90625,175,185
6,14,242,63,22.75,98.3125,25.59375,12,12
6,51,179,172,82.875,72.71875,69.875,8,8
6,15,23,95,24.375,9.34375,38.59375,4,4
6,40,58,150,65.0,23.5625,60.9375,17,17
6,46,27,179,74.75,10.96875,72.71875,39,39
6,25,62,104,40.625,25.1875,42.25,25,25
6,47,227,154,76.375,92.21875,62.5625,22,22
6,16,50,90,26.0,20.3125,36.5625,26,26
6,35,104,131,56.875,42.25,53.21875,13,13
6,26,37,117,42.25,15.03125,47.53125,41,41
6,41,156,139,66.625,63.375,56.46875,20,20
6,43,136,148,69.875,55.25,60.125,30,30
6,29,14,134,47.125,5.6875,54.4375,152,158
6,9,113,65,14.625,45.90625,26.40625,144,148
6,31,70,119,50.375,28.4375,48.34375,10,10
6,34,55,133,55.25,22.34375,54.03125,32,32
6,7,81,66,11.375,32.90625,26.8125,153,159
6,35,16,155,56.875,6.5,62.96875,21,21
6,46,68,180,74.75,27.625,73.125,46,46
6,41,234,130,66.625,95.0625,52.8125,31,31
6,50,24,208,81.25,9.75,84.5,19,19
6,40,87,150,65.0,35.34375,60.9375,43,43
6,46,76,167,74.75,30.875,67.84375,37,37
6,51,204,167,82.875,82.875,67.84375,16,16
6,39,132,161,63.375,53.625,65.40625,38,38
6,53,54,205,86.125,21.9375,83.28125,34,123
6,40,211,130,65.0,85.71875,52.8125,44,44
6,19,206,74,30.875,83.6875,30.0625,42,42
6,11,182,56,17.875,73.9375,22.75,133,137
6,7,230,55,11.375,93.4375,22.34375,154,160
6,34,224,139,55.25,91.0,56.46875,53,53
6,33,226,111,53.625,91.8125,45.09375,33,33
6,19,183,76,30.875,74.34375,30.875,69,69
6,52,156,176,84.5,63.375,71.5,55,55
6,57,39,218,92.625,15.84375,88.5625,54,54
6,20,82,90,32.5,33.3125,36.5625,156,162
6,22,241,83,35.75,97.90625,33.71875,27,27
6,12,146,60,19.5,59.3125,24.375,61,61
6,47,49,182,76.375,19.90625,73.9375,34,124
6,35,181,118,56.875,73.53125,47.9375,64,64
6,45,192,151,73.125,78.0,61.34375,58,58
6,54,228,182,87.75,92.625,73.9375,50,50
6,37,36,156,60.125,14.625,63.375,134,138
6,29,200,128,47.125,81.25,52.0,83,83
6,16,41,117,26.0,16.65625,47.53125,66,66
6,19,179,103,30.875,72.71875,41.84375,68,68
6,24,170,124,39.0,69.0625,50.375,78,78
6,16,126,76,26.0,51.1875,30.875,63,63
6,55,103,228,89.375,41.84375,92.625,136,140
6,13,216,60,21.125,87.75,24.375,75,75
6,37,189,148,60.125,76.78125,60.125,80,80
6,32,135,115,52.0,54.84375,46.71875,73,73
6,6,203,48,9.75,82.46875,19.5,176,186
6,18,115,106,29.25,46.71875,43.0625,70,70
6,7,143,84,11.375,58.09375,34.125,135,139
6,42,233,170,68.25,94.65625,69.0625,71,165
6,29,101,109,47.125,41.03125,44.28125,72,72
6,27,239,121,43.875,97.09375,49.15625,145,149
6,31,149,138,50.375,60.53125,56.0625,123,125
6,9,69,102,14.625,28.03125,41.4375,137,141
6,51,162,204,82.875,65.8125,82.875,82,82
6,12,93,109,19.5,37.78125,44.28125,85,85
6,15,172,71,24.375,69.875,28.84375,77,77
6,26,64,140,42.25,26.0,56.875,89,89
6,30,175,146,48.75,71.09375,59.3125,95,95
6,14,9,129,22.75,3.65625,52.40625,157,164
6,29,124,139,47.125,50.375,56.46875,91,91
6,44,156,193,71.5,63.375,78.40625,138,142
6,27,43,160,43.875,17.46875,65.0,102,171
6,22,93,145,35.75,37.78125,58.90625,81,81
6,54,147,220,87.75,59.71875,89.375,76,76
6,22,26,141,35.75,10.5625,57.28125,101,101
6,6,100,98,9.75,40.625,39.8125,171,181
6,39,217,152,63.375,88.15625,61.75,96,96
6,17,156,107,27.625,63.375,43.46875,94,94
6,15,226,88,24.375,91.8125,35.75,99,99
6,6,210,76,9.75,85.3125,30.875,170,180
6,32,20,174,52.0,8.125,70.6875,115,127
6,48,176,202,78.0,71.5,82.0625,97,97
6,35,200,164,56.875,81.25,66.625,88,88
6,58,187,226,94.25,75.96875,91.8125,128,131
6,46,208,180,74.75,84.5,73.125,158,166
6,57,227,217,92.625,92.21875,88.15625,146,152
6,16,40,143,26.0,16.25,58.09375,112,112
6,34,113,155,55.25,45.90625,62.96875,161,169
6,5,124,100,8.125,50.375,40.625,172,182
6,31,61,166,50.375,24.78125,67.4375,103,103
6,20,73,119,32.5,29.65625,48.34375,105,105
6,43,72,216,69.875,29.25,87.75,148,154
6,23,128,117,37.375,52.0,47.53125,173,183
6,11,168,91,17.875,68.25,36.96875,139,143
6,30,244,145,48.75,99.125,58.90625,124,126
6,14,189,127,22.75,76.78125,51.59375,162,172
6,11,196,87,17.875,79.625,35.34375,163,173
6,53,57,248,86.125,23.15625,100.75,125,128
6,49,81,221,79.625,32.90625,89.78125,107,107
6,24,143,162,39.0,58.09375,65.8125,113,113
6,12,244,91,19.5,99.125,36.96875,129,132
6,21,202,121,34.125,82.0625,49.15625,177,187
6,16,203,96,26.0,82.46875,39.0,110,110
6,5,230,81,8.125,93.4375,32.90625,178,188
6,31,220,173,50.375,89.375,70.28125,179,189
6,46,43,215,74.75,17.46875,87.34375,165,175
6,10,81,134,16.25,32.90625,54.4375,141,145
6,42,35,247,68.25,14.21875,100.34375,164,174
6,22,93,124,35.75,37.78125,50.375,167,177
6,40,167,209,65.0,67.84375,84.90625,114,114
6,29,91,169,47.125,36.96875,68.65625,130,133
6,37,46,179,60.125,18.6875,72.71875,115,136
6,46,116,241,74.75,47.125,97.90625,122,122
6,21,223,111,34.125,90.59375,45.09375,166,176
6,40,151,171,65.0,61.34375,69.46875,119,119
6,29,69,193,47.125,28.03125,78.40625,117,117
7,48,17,195,78.0,6.90625,79.21875,0,0
7,29,200,98,47.125,81.25,39.8125,2,2
7,56,144,190,91.0,58.5,77.1875,3,3
7,56,117,194,91.0,47.53125,78.8125,1,1
7,20,156,85,32.5,63.375,34.53125,7,7
7,15,243,64,24.375,98.71875,26.0,12,12
7,24,120,92,39.0,48.75,37.375,5,5
7,45,111,160,73.125,45.09375,65.0,6,6
7,42,59,154,68.25,23.96875,62.5625,17,17
7,7,50,68,11.375,20.3125,27.625,168,178
7,16,25,97,26.0,10.15625,39.40625,4,4
7,52,181,175,84.5,73.53125,71.09375,8,8
7,32,172,108,52.0,69.875,43.875,23,23
7,32,74,123,52.0,30.0625,49.96875,10,10
7,36,107,133,58.5,43.46875,54.03125,13,13
7,8,24,84,13.0,9.75,34.125,175,185
7,48,231,155,78.0,93.84375,62.96875,22,22
7,26,5,132,42.25,2.03125,53.625,152,190
7,26,64,107,42.25,26.0,43.46875,25,25
7,8,86,69,13.0,34.9375,28.03125,153,159
7,30,15,137,48.75,6.09375,55.65625,152,191
7,47,27,182,76.375,10.96875,73.9375,39,39
7,17,52,93,27.625,21.125,37.78125,26,26
7,11,115,69,17.875,46.71875,28.03125,144,148
7,41,237,130,66.625,96.28125,52.8125,31,31
7,43,135,149,69.875,54.84375,60.53125,30,30
7,28,39,122,45.5,15.84375,49.5625,41,41
7,48,77,170,78.0,31.28125,69.0625,37,37
7,6,5,69,9.75,2.03125,28.03125,180,192
7,36,57,137,58.5,23.15625,55.65625,32,32
7,42,158,141,68.25,64.1875,57.28125,20,20
7,51,206,167,82.875,83.6875,67.84375,16,16
7,54,54,206,87.75,21.9375,83.6875,34,123
7,47,71,182,76.375,28.84375,73.9375,46,46
7,42,89,155,68.25,36.15625,62.96875,43,43
7,51,28,208,82.875,11.375,84.5,19,19
7,41,137,161,66.625,55.65625,65.40625,38,38
7,37,18,159,60.125,7.3125,64.59375,21,21
7,21,210,77,34.125,85.3125,31.28125,42,42
7,41,216,133,66.625,87.75,54.03125,44,44
7,58,39,218,94.25,15.84375,88.5625,54,54
7,21,187,80,34.125,75.96875,32.5,69,69
7,53,157,177,86.125,63.78125,71.90625,55,55
7,35,224,140,56.875,91.0,56.875,53,53
7,12,186,58,19.5,75.5625,23.5625,133,137
7,38,5,195,61.75,2.03125,79.21875,181,193
7,34,229,113,55.25,93.03125,45.90625,33,33
7,36,185,120,58.5,75.15625,48.75,64,64
7,46,198,152,74.75,80.4375,61.75,58,58
7,23,242,85,37.375,98.3125,34.53125,27,27
7,6,161,54,9.75,65.40625,21.9375,182,194
7,21,83,93,34.125,33.71875,37.78125,156,162
7,54,206,210,87.75,83.6875,85.3125,183,195
7,15,150,66,24.375,60.9375,26.8125,61,61
7,55,230,183,89.375,93.4375,74.34375,50,50
7,48,53,187,78.0,21.53125,75.96875,34,124
7,42,233,174,68.25,94.65625,70.6875,71,165
7,16,41,118,26.0,16.65625,47.9375,66,66
7,30,199,127,48.75,80.84375,51.59375,83,83
7,20,183,107,32.5,74.34375,43.46875,68,68
7,17,129,78,27.625,52.40625,31.6875,63,63
7,15,218,65,24.375,88.5625,26.40625,75,75
7,33,141,117,53.625,57.28125,47.53125,73,73
7,52,165,206,84.5,67.03125,83.6875,82,82
7,25,174,129,40.625,70.6875,52.40625,78,78
7,55,151,221,89.375,61.34375,89.78125,76,76
7,19,119,110,30.875,48.34375,44.6875,70,70
7,55,108,229,89.375,43.875,93.03125,136,140
7,9,146,87,14.625,59.3125,35.34375,135,139
7,30,104,112,48.75,42.25,45.5,72,72
7,27,241,126,43.875,97.90625,51.1875,145,149
7,32,151,140,52.0,61.34375,56.875,123,125
7,8,206,50,13.0,83.6875,20.3125,176,186
7,16,175,74,26.0,71.09375,30.0625,77,77
7,26,67,140,42.25,27.21875,56.875,89,89
7,37,190,150,60.125,77.1875,60.9375,80,80
7,11,72,105,17.875,29.25,42.65625,137,141
7,35,200,168,56.875,81.25,68.25,88,88
7,30,174,144,48.75,70.6875,58.5,95,95
7,45,163,196,73.125,66.21875,79.625,138,142
7,5,172,78,8.125,69.875,31.6875,184,196
7,17,232,93,27.625,94.25,37.78125,99,99
7,28,45,161,45.5,18.28125,65.40625,102,171
7,40,220,152,65.0,89.375,61.75,96,96
7,31,128,141,50.375,52.0,57.28125,91,91
7,14,97,114,22.75,39.40625,46.3125,85,85
7,8,103,104,13.0,41.84375,42.25,171,181
7,18,159,109,29.25,64.59375,44.28125,94,94
7,58,229,218,94.25,93.03125,88.5625,146,152
7,47,211,183,76.375,85.71875,74.34375,158,166
7,17,43,145,27.625,17.46875,58.90625,112,112
7,7,211,77,11.375,85.71875,31.28125,170,180
7,32,22,174,52.0,8.9375,70.6875,115,127
7,49,179,208,79.625,72.71875,84.5,97,97
7,32,64,167,52.0,26.0,67.84375,103,103
7,31,246,146,50.375,99.9375,59.3125,124,126
7,22,30,143,35.75,12.1875,58.09375,101,101
7,35,113,155,56.875,45.90625,62.96875,161,169
7,50,86,220,81.25,34.9375,89.375,107,107
7,19,70,121,30.875,28.4375,49.15625,105,105
7,17,206,103,27.625,83.6875,41.84375,110,110
7,24,130,119,39.0,52.8125,48.34375,173,183
7,7,127,100,11.375,51.59375,40.625,172,182
7,24,97,152,39.0,39.40625,61.75,81,81
7,22,200,125,35.75,81.25,50.78125,177,187
7,12,172,91,19.5,69.875,36.96875,139,143
7,13,200,88,21.125,81.25,35.75,163,173
7,54,56,250,87.75,22.75,101.5625,125,128
7,11,82,137,17.875,33.3125,55.65625,141,145
7,41,166,212,66.625,67.4375,86.125,114,114
7,7,234,88,11.375,95.0625,35.75,178,188
7,46,52,215,74.75,21.125,87.34375,165,175
7,25,145,162,40.625,58.90625,65.8125,113,113
7,38,48,181,61.75,19.5,73.53125,115,136
7,31,92,167,50.375,37.375,67.84375,130,133
7,43,31,248,69.875,12.59375,100.75,164,174
7,47,118,243,76.375,47.9375,98.71875,122,122
7,23,94,127,37.375,38.1875,51.59375,167,177
7,22,223,111,35.75,90.59375,45.09375,166,176
7,30,69,194,48.75,28.03125,78.8125,117,117
7,41,184,179,66.625,74.75,72.71875,185,197
8,50,21,200,81.25,8.53125,81.25,0,0
8,30,201,101,48.75,81.65625,41.03125,2,2
8,57,146,194,92.625,59.3125,78.8125,3,3
8,21,161,90,34.125,65.40625,36.5625,7,7
8,57,120,199,92.625,48.75,80.84375,1,1
8,17,5,119,27.625,2.03125,48.34375,186,198
8,46,114,165,74.75,46.3125,67.03125,6,6
8,15,245,65,24.375,99.53125,26.40625,12,12
8,33,174,112,53.625,70.6875,45.5,23,23
8,7,54,71,11.375,21.9375,28.84375,168,178
8,31,16,141,50.375,6.5,57.28125,152,191
8,43,64,158,69.875,26.0,64.1875,17,17
8,16,28,99,26.0,11.375,40.21875,4,4
8,37,108,138,60.125,43.875,56.0625,13,13
8,25,120,99,40.625,48.75,40.21875,5,5
8,17,7,101,27.625,2.84375,41.03125,187,199
8,27,6,138,43.875,2.4375,56.0625,152,190
8,53,184,180,86.125,74.75,73.125,8,8
8,9,27,87,14.625,10.96875,35.34375,175,185
8,36,58,141,58.5,23.5625,57.28125,32,32
8,44,137,153,71.5,55.65625,62.15625,30,30
8,33,77,126,53.625,31.28125,51.1875,10,10
8,17,53,93,27.625,21.53125,37.78125,26,26
8,9,88,72,14.625,35.75,29.25,153,159
8,26,67,111,42.25,27.21875,45.09375,25,25
8,49,236,160,79.625,95.875,65.0,22,22
8,48,31,187,78.0,12.59375,75.96875,39,39
8,12,121,73,19.5,49.15625,29.65625,144,148
8,42,241,132,68.25,97.90625,53.625,31,31
8,49,85,175,79.625,34.53125,71.09375,37,37
8,55,58,210,89.375,23.5625,85.3125,34,123
8,6,141,56,9.75,57.28125,22.75,188,200
8,43,159,145,69.875,64.59375,58.90625,20,20
8,29,42,128,47.125,17.0625,52.0,41,41
8,52,207,171,84.5,84.09375,69.46875,16,16
8,9,237,57,14.625,96.28125,23.15625,189,201
8,21,189,81,34.125,76.78125,32.90625,69,69
8,43,220,138,69.875,89.375,56.0625,44,44
8,35,228,143,56.875,92.625,58.09375,53,53
8,48,75,185,78.0,30.46875,75.15625,46,46
8,7,11,72,11.375,4.46875,29.25,180,192
8,22,213,81,35.75,86.53125,32.90625,42,42
8,35,231,116,56.875,93.84375,47.125,33,33
8,41,141,167,66.625,57.28125,67.84375,38,38
8,13,192,60,21.125,78.0,24.375,133,137
8,43,93,160,69.875,37.78125,65.0,43,43
8,52,29,214,84.5,11.78125,86.9375,19,19
8,38,20,168,61.75,8.125,68.25,21,21
8,43,32,167,69.875,13.0,67.84375,190,202
8,24,245,89,39.0,99.53125,36.15625,27,27
8,47,200,155,76.375,81.25,62.96875,58,58
8,54,161,183,87.75,65.40625,74.34375,55,55
8,37,188,124,60.125,76.375,50.375,64,64
8,16,155,70,26.0,62.96875,28.4375,61,61
8,6,164,56,9.75,66.625,22.75,182,194
8,55,232,185,89.375,94.25,75.15625,50,50
8,39,8,201,63.375,3.25,81.65625,181,193
8,53,128,186,86.125,52.0,75.5625,191,203
8,22,89,96,35.75,36.15625,39.0,156,162
8,49,57,191,79.625,23.15625,77.59375,34,124
8,43,235,177,69.875,95.46875,71.90625,71,165
8,16,92,88,26.0,37.375,35.75,192,204
8,30,204,130,48.75,82.875,52.8125,83,83
8,55,204,217,89.375,82.875,88.15625,183,195
8,56,155,227,91.0,62.96875,92.21875,76,76
8,8,210,50,13.0,85.3125,20.3125,176,186
8,34,143,120,55.25,58.09375,48.75,73,73
8,17,43,123,27.625,17.46875,49.96875,66,66
8,10,149,93,16.25,60.53125,37.78125,135,139
8,15,221,66,24.375,89.78125,26.8125,75,75
8,35,204,166,56.875,82.875,67.4375,88,88
8,56,110,233,91.0,44.6875,94.65625,136,140
8,21,190,108,34.125,77.1875,43.875,68,68
8,31,107,117,50.375,43.46875,47.53125,72,72
8,16,11,132,26.0,4.46875,53.625,193,205
8,18,135,83,29.25,54.84375,33.71875,63,63
8,28,244,127,45.5,99.125,51.59375,145,149
8,5,73,104,8.125,29.65625,42.25,194,206
8,32,153,141,52.0,62.15625,57.28125,123,125
8,26,179,127,42.25,72.71875,51.59375,78,78
8,54,171,210,87.75,69.46875,85.3125,82,82
8,46,131,193,74.75,53.21875,78.40625,195,207
8,30,175,147,48.75,71.09375,59.71875,95,95
